Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,4th Precinct,53 Shonnard Place,Yonkers,NY,10703,E,Public,24 hours daily,,0,1,0,EV Connect,GPS,40.95158,-73.888161,2024-10-29,261577,2024-10-29,,,,2023-05-27,J1772
ELEC,GGMC Parking 8 E 33rd St Garage - Tesla Destination,325 East 5th Ave,New York,NY,10016,E,Public,,,0,3,0,Tesla Destination,200-9,40.747478,-73.98504,2024-07-01,115096,2024-10-16,P,,,2016-01-21,J1772 TESLA
ELEC,Hampton Inn & Suites Yonkers - Westchester,559 Tuckahoe Rd,Yonkers,NY,10710,E,Public - Credit card at all times,24 hours daily,A D Debit M V,0,6,0,SWTCH,GPS,40.954279,-73.84849,2023-05-03,257691,2024-01-31,P,,,2023-03-30,J1772
ELEC,Saratoga Automobile Museum,110 Avenue of the Pines,Saratoga Springs,NY,12866,E,Public,24 hours daily,,0,2,0,LIVINGSTON,GPS,43.05734,-73.80474,2024-10-29,334507,2024-10-29,,,,2024-05-02,J1772
ELEC,The Kensington at Halfmoon,1 Kensington Court,Clifton Park,NY,12065,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.83172,-73.73892,2024-10-29,223243,2024-10-29,,,,2022-01-07,J1772
ELEC,WEST HERR AUTO WH FH L3-1 EXPP,5025 Camp Road,Hamburg,NY,14075,E,Public,24 hours daily,,0,0,2,ChargePoint Network,GPS,42.751578,-78.854438,2024-10-29,355524,2024-10-29,,,,2024-09-12,J1772COMBO
ELEC,MALTA STATION5,2540 State Hwy 9,Malta,NY,12020,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.975735,-73.79177,2024-10-29,259684,2024-10-29,,,,2023-04-21,J1772
ELEC,4 W 21st St.,4 W 21st St.,New York,NY,10010,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,40.74057,-73.99147,2024-10-29,223265,2024-10-29,,,,2022-02-15,J1772
ELEC,799 SENECA STATION 12,799 Seneca St,Buffalo,NY,14210,E,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,0,1,0,ChargePoint Network,GPS,42.875115,-78.847525,2024-10-29,191448,2024-10-29,,,,2021-06-24,J1772
ELEC,Holiday Inn - Tesla Supercharger,441 Electronics Parkway,Liverpool,NY,13088,E,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,0,0,8,Tesla,200-8,43.102424,-76.187446,2024-07-01,102332,2024-08-14,P,,,2015-03-01,TESLA
ELEC,BRUNSWICK HD BRUNSWICK HD2,1130 Hoosick Rd,Troy,NY,12180,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.75888,-73.60228,2024-10-29,150341,2024-10-29,,,,2019-12-19,J1772
ELEC,NY STATE PARKS BAYARD SP 3,440 Montauk Hwy,Great River,NY,11739,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.739462,-73.162945,2024-10-29,354815,2024-10-29,,,,2024-09-05,J1772
ELEC,RXR REALTY STATION 1,625 RXR Plaza,Uniondale,NY,11556,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.720162,-73.58196,2024-10-29,229414,2024-10-29,,,,2022-09-28,J1772
ELEC,Icon Parking 990 Ave of the Americas - Tesla Destination,990 Avenue of the Americas,New York,NY,10018,E,Public,,,0,3,0,Tesla Destination,200-9,40.750844,-73.986188,2024-07-01,115198,2024-10-16,P,,,2016-05-03,J1772 TESLA
ELEC,iPark NYU 377 E 33rd Street - Tesla Destination,377 E 33rd St,New York,NY,10016,E,Public,,,0,3,0,Tesla Destination,200-9,40.743405,-73.974735,2024-07-01,115113,2024-10-16,P,,,2017-08-23,J1772 TESLA
ELEC,Geneva on the Lake Resort,1001 Lochland Rd,New York,NY,14456,E,Public,24 hours daily,,0,4,0,FLO,GPS,42.848887,-76.980257,2024-10-29,235134,2024-10-29,,,,2022-10-26,J1772
ELEC,SOUTHAMPTON HOS MAIN ENTRANCE,240 Meeting House Ln,Southampton,NY,11968,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.88548,-72.380628,2024-10-29,158485,2024-10-29,,,,2020-06-03,J1772
ELEC,SIDNEYFCU CICERO 2,8062 Brewerton Rd,Cicero,NY,13039,E,Public,24 hours daily,,0,0,1,ChargePoint Network,GPS,43.159505,-76.120806,2024-10-29,335517,2024-10-29,,,,2024-05-04,CHADEMO J1772COMBO
ELEC,Main Place Parking Garage,221 Pearl St,Buffalo,NY,14202,E,Public,24 hours daily,,0,4,0,EV Connect,GPS,42.885259,-78.875361,2024-10-29,104727,2024-10-29,,,,2018-04-01,J1772
ELEC,Laureate Garage,2148 Broadway,New York,NY,10023,E,Public,24 hours daily,,0,2,0,Blink Network,GPS,40.78131,-73.980834,2024-10-29,189363,2024-10-29,,,,2021-05-07,J1772
ELEC,MONROE COUNTY DURAND E1,1200 Kings Hwy N Durand Eastman Golf - Club H,Rochester,NY,14617,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.233265,-77.56911,2024-10-29,261522,2024-10-29,,,,2023-05-27,J1772
ELEC,FOODBANK LATHAM PARKING ONE,959 Albany Shaker Rd Regional Food Bank - Lat,Latham,NY,12110,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.764454,-73.81441,2024-10-29,180889,2024-10-29,,,,2021-01-27,J1772
ELEC,Foster Supply Hospitality,7491 State Rte 55,Neversink,NY,12765,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,41.84975,-74.61793,2024-10-29,324807,2024-10-29,,,,2023-11-07,J1772
ELEC,57ALEXANDER SPACE 442,57 Alexander Street,Yonkers,NY,10701,E,Public,24 hours daily,,0,1,0,ChargePoint Network,GPS,40.938958,-73.901717,2024-10-29,349466,2024-10-29,,,,2024-06-27,J1772
ELEC,Long Island Welcome Center,I-495 E,Dix Hills,NY,11746,E,Public,24 hours daily,,0,0,2,Non-Networked,GPS,40.802658,-73.316725,2022-03-07,87914,2024-10-07,SG,,,2016-10-01,CHADEMO
ELEC,GGMC Parking Union Square Parking Garage - Tesla Destination,100 E 15th St,New York,NY,10003,E,Public,,,0,6,0,Tesla Destination,200-8,40.734939,-73.989409,2024-07-01,114988,2024-10-16,P,,,2015-11-13,J1772 TESLA
ELEC,BEST WESTERN PL BEST 1.1,6605 Old Collamer Rd S,East Syracuse,NY,13057,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.090446,-76.08658,2024-10-29,169911,2024-10-29,,,,2020-12-04,J1772
ELEC,Capitaland Subaru,47 Saratoga Road,Glenville,NY,12302,E,Public,24 hours daily,,0,1,0,Blink Network,GPS,42.852956,-73.942404,2024-10-29,226618,2024-10-29,,,,2022-08-26,J1772
ELEC,211 EV STATIONS STATION-1,211 North Main Street,Mechanicville,NY,12118,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.910761,-73.684297,2024-10-29,350650,2024-10-29,,,,2024-07-17,J1772
ELEC,Mike Barney Nissan,3676 Sheridan Dr,Amherst,NY,14226,E,Public - Call ahead,Dealership business hours,,0,2,0,Non-Networked,200-9,42.979725,-78.797346,2024-02-12,44319,2024-02-12,P,,,2011-11-30,J1772
ELEC,SAREMBAS STATION 1,86 Congress St,Saratoga Springs,NY,12866,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.07856,-73.79032,2024-10-29,227530,2024-10-29,,,,2022-09-14,J1772
ELEC,799 SENECA STATION 3,799 Seneca St,Buffalo,NY,14210,E,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,0,1,0,ChargePoint Network,GPS,42.875076,-78.847665,2024-10-29,191248,2024-10-29,,,,2021-06-19,J1772
ELEC,Flying J 693,8484 Allegheny Road,Pembroke,NY,14036,E,Public,24 hours daily,,0,0,4,eVgo Network,GPS,43.000805,-78.40692,2024-10-28,347297,2024-10-28,,,,2024-06-01,J1772COMBO
ELEC,DeNooyer Chevrolet,127 Wolf Rd,Albany,NY,12205,E,Public - Call ahead,Dealership business hours; 518-458-7700,,0,0,1,Non-Networked,GPS,42.717867,-73.806317,2024-08-15,117741,2024-08-15,P,,,2019-01-01,J1772COMBO
ELEC,The Byram Armonk,585 Main Street,Armonk,NY,10570,E,Public,,,0,2,0,CHARGELAB,GPS,41.135271,-73.711364,2024-10-25,360215,2024-10-25,,,,2024-10-17,J1772
ELEC,Quaker Ridge Golf Club,146 Griffen Ave,Scarsdale,NY,10583,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,40.96636,-73.7648,2024-10-29,223231,2024-10-29,,,,2022-02-08,J1772
ELEC,11 East 86th Street,11 East 86th Street,New York,NY,10028,E,Public,24 hours daily,,0,2,0,LIVINGSTON,GPS,40.78147,-73.95986,2024-10-29,223278,2024-10-29,,,,2022-03-16,J1772
ELEC,Dryland Gannett LLC,4 Westchester Park Dr,White Plains,NY,10604,E,Public,24 hours daily,,0,6,0,Blink Network,GPS,41.02278,-73.72432,2024-10-29,308874,2024-10-29,,,,2017-08-24,J1772
ELEC,BURNS MGT EMPIRE RUN 2,130 Excelsior Ave,Saratoga Springs,NY,12866,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.089855,-73.767276,2024-10-29,193184,2024-10-29,,,,2021-07-27,J1772
ELEC,TOWN OF CHESTER SENIORCENTEREV2,81 Laroe Rd,Chester,NY,10918,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.34344,-74.267411,2024-10-29,253801,2024-10-29,,,,2023-02-09,J1772
ELEC,MILTON NY STATION 3,503 Geyser Rd,Ballston Spa,NY,12020,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.045131,-73.85121,2024-10-29,225382,2024-10-29,,,,2022-08-11,J1772
ELEC,The Caledonia,450 W 17th Street,New York,NY,10011,E,Public,24 hours daily,,0,2,0,Blink Network,GPS,40.743832,-74.006578,2024-10-29,259812,2024-10-29,,,,2022-07-19,J1772
ELEC,IMPark 92-77 Queens Blvd - Tesla Destination,92-77 Queens Blvd,Rego Park,NY,11374,E,Public,,,0,4,0,Tesla Destination,200-8,40.732255,-73.866674,2024-07-01,150587,2024-10-16,P,,,2019-03-30,TESLA
ELEC,iPark NYC 455 Central Park West - Tesla Destination,27 West 105th St,New York,NY,10025,E,Public,,,0,3,0,Tesla Destination,200-8,40.797771,-73.96142,2024-07-01,150521,2024-10-16,P,,,2016-07-19,J1772 TESLA
ELEC,Massena Municipal Parking,25 Andrews St,Massena,NY,13662,E,Public - Credit card at all times,24 hours daily,A D Debit M V,0,2,0,Non-Networked,GPS,44.931766,-74.893994,2024-05-09,227094,2024-05-09,P,,,2022-08-29,J1772
ELEC,RXR REALTY 58 SSR,5868 S Service Rd,Melville,NY,11747,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.782217,-73.439925,2024-10-29,180107,2024-10-29,,,,2021-01-27,J1772
ELEC,LACROIX COURT LACROIX APTS 1,12 Lacroix Ct Dr,Irondequoit,NY,14609,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.195473,-77.566644,2024-10-29,220520,2024-10-29,,,,2022-06-03,J1772
ELEC,Jeff's Attic @ Harbor Towne,1765 Baseline Rd,Grand Island,NY,14072,E,Public,24 hours daily,,0,6,0,EV Connect,GPS,43.009875,-78.964561,2024-10-29,230969,2024-10-29,,,,2022-09-30,J1772
ELEC,Poughkeepsie - Town Hall,1 Overocker Road,Poughkeepsie,NY,12603,E,Public,24 hours daily,,0,10,0,FLO,GPS,41.693948,-73.888648,2024-10-29,349837,2024-10-29,,,,2024-07-02,J1772
ELEC,Icon 299 Peal Street Seaport Parking - Tesla Destination,238 Pearl St,New York,NY,10069,E,Public,,,0,3,0,Tesla Destination,200-8,40.707679,-74.004687,2024-07-01,115063,2024-10-16,P,,,2016-06-30,J1772 TESLA
ELEC,PFIZER PR EV 01,401 N Middletown Rd,Pearl River,NY,10965,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.076754,-74.018091,2024-10-29,294833,2024-10-29,,,,2023-06-23,J1772
ELEC,C&C Parking Lot - Tesla Destination,3580 Webster Ave,New York,NY,10467,E,Public,,,0,1,0,Tesla Destination,GPS,40.881544,-73.870115,2024-07-01,358745,2024-10-16,P,,,,TESLA
ELEC,Sydor Optics,31 Jet View Dr,Rochester,NY,14624,E,Public,Mon 6:00am - 10:30pm; Tue 6:00am - 10:30pm; Wed 6:00am - 10:30pm; Thu 6:00am - 10:30pm; Fri 6:00am - 10:30pm,,0,4,0,EV Connect,GPS,43.111993,-77.698446,2024-10-29,230947,2024-10-29,,,,2022-09-30,J1772
ELEC,Matthews Cadillac,3721 OLD VESTAL RD,VESTAL,NY,13850,E,Public,24 hours daily,,0,0,1,EV Connect,GPS,42.096564,-76.032946,2024-10-29,262694,2024-10-29,,,,2023-06-14,J1772COMBO
ELEC,WINDSOR GARDENS WGA LEFT,55 Hobbes Ln,Rochester,NY,14624,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.142415,-77.756018,2024-10-29,257167,2024-10-29,,,,2023-03-28,J1772
ELEC,REGENERON CHARGE #4,1 Global View,Troy,NY,12180,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.682332,-73.704223,2024-10-29,317049,2024-10-29,,,,2023-11-09,J1772
ELEC,IKEA USA BROOKLYN 1,1 Beard St,Red Hook,NY,11231,E,Public,24 hours daily,,0,1,0,ChargePoint Network,GPS,40.671397,-74.011643,2024-10-29,252884,2024-10-29,,,,2023-02-01,J1772
ELEC,Pilot Travel Center 146,995 US Route 9,Castleton-On-Hudson,NY,12033,E,Public,24 hours daily,,0,0,4,eVgo Network,GPS,42.497906,-73.674759,2024-10-28,330033,2024-10-28,,,,2024-03-07,J1772COMBO
ELEC,Swtch Energy,200 E Eckerson Rd,New City,NY,10956,E,Public,24 hours daily,A D Debit M V,0,6,0,SWTCH,GPS,41.125996,-74.024053,2023-08-10,303243,2024-01-31,P,,,2023-04-03,J1772
ELEC,70 Linden Oaks,70 Linden Oaks,Rochester,NY,14625,E,Public,24 hours daily,,0,4,0,EV Connect,GPS,43.124194,-77.521128,2024-10-29,323094,2024-10-29,,,,2023-12-20,J1772
ELEC,PFIZER PR EV 22,401 N Middletown Rd,Pearl River,NY,10965,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.076756,-74.017992,2024-10-29,323935,2024-10-29,,,,2024-01-05,J1772
ELEC,Courtyard by Marriott Elmira Horseheads - Tesla Destination,202 Colonial Dr,Horseheads,NY,14845,E,Public,,,0,3,0,Tesla Destination,200-8,42.163352,-76.866382,2024-07-01,114954,2024-10-16,P,,,2017-10-16,J1772 TESLA
ELEC,NATIONAL GRID VENTLATHAM,207 Troy Schenectady Rd,Watervliet,NY,12189,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.74012,-73.731328,2024-10-29,162364,2024-10-29,,,,2020-06-12,J1772
ELEC,COLGATE SAPERSTEIN,Oak Dr,Hamilton,NY,13346,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.818034,-75.532041,2024-10-29,235124,2024-10-29,,,,2022-10-26,J1772
ELEC,The Mariner - Garage,21 Willett Ave,Port Chester,NY,10573,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,10,0,EVOKE,GPS,41.0026,-73.6602,2024-10-11,356960,2024-10-11,P,,,2021-11-20,J1772
ELEC,VOC STATION 1,106 Union St,Cobleskill,NY,12043,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.678754,-74.483544,2024-10-29,192594,2024-10-29,,,,2021-07-07,J1772
ELEC,KEELER STATION 03,1111 Troy Schenectady Rd,Latham,NY,12110,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.767352,-73.812499,2024-10-29,190453,2024-10-29,,,,2021-05-31,J1772
ELEC,Oakwood Commons Parking Garage,2507 South Rd,Poughkeepsie,NY,12601,E,Public,24 hours daily,,0,2,0,Non-Networked,GPS,41.659072,-73.932101,2024-05-09,167129,2024-05-09,P,,,2020-09-21,J1772
ELEC,JGU - Jerome Gun Hill Road Municipal Parking Garage,3510 Jerome Ave,New York,NY,10467,E,Public,Mon 6:00am - 10:00pm; Tue 6:00am - 10:00pm; Wed 6:00am - 10:00pm; Thu 6:00am - 10:00pm; Fri 6:00am - 10:00pm; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,0,4,0,EV Connect,GPS,40.883002,-73.880698,2024-10-29,327023,2024-10-29,,,,2024-01-30,J1772
ELEC,MTP Parking 31-00 47th Ave - Tesla Destination,31-00 47th Ave,Long Island City,NY,11101,E,Public,,,0,4,0,Tesla Destination,200-8,40.741652,-73.93616,2024-07-01,122487,2024-10-16,P,,,2019-01-17,TESLA
ELEC,Days Inn Wurtsboro,2 Perron Dr,Wurtsboro,NY,12790,E,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,0,6,0,EVGATEWAY,200-8,41.56856,-74.49705,2024-05-09,334091,2024-05-09,P,,,2023-06-22,J1772
ELEC,Bard College - Sottery Hall,30 Campus Rd,Annandale-on-Hudson,NY,12504,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.01999,-73.90707,2024-10-29,324778,2024-10-29,,,,2023-05-16,J1772
ELEC,WHITEFACE MT WHITEFACE MT 3,5021 Route 86,Wilmington,NY,12997,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,44.359064,-73.858857,2024-10-29,182171,2024-10-29,,,,2021-01-27,J1772
ELEC,BURNS MGT THE SPRINGS #3,60 Weibel Ave,Saratoga Springs,NY,12866,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.093051,-73.74335,2024-10-29,174328,2024-10-29,,,,2021-01-27,J1772
ELEC,532 Neptune Avenue,532 Neptune Ave,Brooklyn,NY,11224,E,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,0,8,0,EVGATEWAY,200-8,40.57978,-73.97439,2024-05-09,334200,2024-05-09,P,,,2023-06-13,J1772
ELEC,WHITE PLAINS EVSE 3,1 Maple Ave,White Plains,NY,10605,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.029167,-73.759358,2024-10-29,197209,2024-10-29,,,,2021-10-07,J1772
ELEC,Belmont Parking,113 E 84th St,New York,NY,10028,E,Public,24 hours daily,,0,1,0,Blink Network,GPS,40.773472,-73.955287,2024-10-29,187814,2024-10-29,,,,2021-04-20,J1772
ELEC,Parker Towers 60 - Garage 60,104-60 Queens Blvd,Forest Hills,NY,11375,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,20,0,EVOKE,GPS,40.7233,-73.8491,2024-10-11,356886,2024-10-11,P,,,2021-11-18,J1772
ELEC,VERONA LA QUINTA 2,5390 Willow Pl,Verona,NY,13478,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.122196,-75.59264,2024-10-29,181237,2024-10-29,,,,2021-01-27,J1772
ELEC,Smoky Rock BBQ - Tesla Destination,6367 Mill St,Rhinebeck,NY,12572,E,Public,,,0,3,0,Tesla Destination,200-9,41.925679,-73.912666,2024-07-01,115217,2024-10-16,P,,,2016-12-02,TESLA
ELEC,SUNY ADMIN LOT,8 Chenango Street (PO Box 901),Morrisville,NY,13408,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.893032,-75.639661,2024-10-29,206376,2024-10-29,,,,2022-02-15,J1772
ELEC,Van Bortel Ford,71 Marsh Rd,East Rochester,NY,14445,E,Public - Credit card at all times,24 hours daily; customers only,A D Debit M V,0,2,0,Non-Networked,GPS,43.100283,-77.483323,2024-08-15,226508,2024-08-15,P,,,2022-08-24,J1772
ELEC,MPG 530 West 30th - Tesla Destination,530 W 30th,New York,NY,10001,E,Public,,,0,3,0,Tesla Destination,200-9,40.75277,-74.00265,2024-07-01,115152,2024-10-16,P,,,2018-05-24,J1772 TESLA
ELEC,MOSEY MOSEY 1,5195 Main St,Williamsville,NY,14221,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.959881,-78.758655,2024-10-29,149544,2024-10-29,,,,2019-11-27,J1772
ELEC,Westminster Place - East,7475 Morgan Rd,Westminster,NY,13090,E,Public,24 hours daily,,0,10,0,LIVINGSTON,GPS,43.13221,-76.20779,2024-10-29,350597,2024-10-29,,,,2024-07-16,J1772
ELEC,19-80 Steinway - Tesla Destination,1980 Steinway St,Astoria,NY,11105,E,Public,,,0,4,0,Tesla Destination,200-8,40.776957,-73.90115,2024-07-01,150649,2024-10-16,P,,,2018-07-06,TESLA
ELEC,INN SQ INN SQ GW 2,100-140 S Clinton Ave,Rochester,NY,14604,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.15458,-77.604714,2024-10-29,204918,2024-10-29,,,,2022-01-15,J1772
ELEC,PFIZER PR EV 12,401 N Middletown Rd,Pearl River,NY,10965,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.077399,-74.016436,2024-10-29,322708,2024-10-29,,,,2023-12-14,J1772
ELEC,Mount Saint Mary's College,330 Powell Ave,Newburgh,NY,12549,E,Public,24 hours daily,,0,6,0,FLO,GPS,41.511923,-74.014634,2024-10-29,257367,2024-10-29,,,,2023-03-30,J1772
ELEC,BEDFORDEV MEMORIAL PARK 2,60 Haines Rd.,Bedford Hills,NY,10507,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.234114,-73.706621,2024-10-29,162338,2024-10-29,,,,2020-06-12,J1772
ELEC,Waldorf Astoria New York - Tesla Destination,310 Park Ave,New York,NY,10022,E,Public,,,0,2,0,Tesla Destination,200-8,40.756722,-73.97406,2024-07-01,115090,2024-10-16,P,,,2015-03-19,TESLA
ELEC,Bical Auto Mall - Bical Parking,2859 Flatbush Ave,Brooklyn,NY,11234,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,14,0,EVOKE,GPS,40.602038,-73.912661,2024-10-11,356983,2024-10-11,P,,,2023-01-16,J1772
ELEC,CLARKSTOWN TOC 5 AND 6,10 Maple Avenue,New City,NY,10956,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.147062,-73.987206,2024-10-29,322228,2024-10-29,,,,2023-12-07,J1772
ELEC,"HAVERSTRAW, NY NS1-STATION#1",48 New Main St,Haverstraw,NY,10927,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.19668,-73.966573,2024-10-29,189325,2024-10-29,,,,2021-05-07,J1772
ELEC,159 WOLF OFFBLD 159 WOLF RIGHT,159 Wolf Rd,Albany,NY,12205,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.721222,-73.801094,2024-10-29,185652,2024-10-29,,,,2021-03-06,J1772
ELEC,INN SQ INN SQ GW 1,86 S Clinton Ave,Rochester,NY,14604,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.155291,-77.605527,2024-10-29,204921,2024-10-29,,,,2022-01-15,J1772
ELEC,Champion Parking 113 LLC - Tesla Destination,400 W 113th St,New York,NY,10025,E,Public,,,0,3,0,Tesla Destination,200-9,40.80443,-73.961373,2024-07-01,115122,2024-10-16,P,,,2018-02-22,J1772 TESLA
ELEC,PICOTTE 11 CORPORATE 5,11 Corporate Woods Blvd,Albany,NY,12211,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.68343,-73.76667,2024-10-29,163514,2024-10-29,,,,2020-06-20,J1772
ELEC,854ELLICOTT 134 HIGH ST 9,134 High St,Buffalo,NY,14203,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.901006,-78.863905,2024-10-29,181848,2024-10-29,,,,2021-01-27,J1772
ELEC,NATIONAL GRID KOHLS AMHERST,3115 Niagara Falls Blvd,Buffalo,NY,14228,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.039273,-78.820953,2024-10-29,162208,2024-10-29,,,,2020-06-12,J1772
ELEC,Village of Churchville,23 E Buffalo St,Churchville,NY,14428,E,Public,24 hours daily,,0,2,0,Non-Networked,GPS,43.104011,-77.883046,2024-03-14,157966,2024-03-14,P,,,2020-05-15,J1772
ELEC,CMH STATION 5,67 Prospect Ave,Hudson,NY,12534,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.24659,-73.7787,2024-10-29,220317,2024-10-29,,,,2022-05-28,J1772
ELEC,BORO PARK BORO CHARGE 2,4915 10th Ave,Borough Park,NY,11219,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.638594,-73.998676,2024-10-29,206918,2024-10-29,,,,2022-02-23,J1772
ELEC,Town of Somers - Parking Lot,335 Route 202,Somers,NY,10589,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,4,0,EVOKE,GPS,41.328381,-73.685797,2024-10-11,357007,2024-10-11,P,,,2022-05-30,J1772
ELEC,BA #1 11 BRITISH AMER,11 British American Blvd,Latham,NY,12110,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.761303,-73.81754,2024-10-29,143437,2024-10-29,,,,2019-08-15,J1772
ELEC,U OF R AOC 10,10 Miracle Mile Dr,Rochester,NY,14623,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.081526,-77.63353,2024-10-29,251967,2024-10-29,,,,2023-01-25,J1772
ELEC,65 Remsen,65 Remsen St,Cohoes,NY,12047,E,Public,24 hours daily,,0,2,0,LIVINGSTON,GPS,42.77528,-73.70137,2024-10-29,252712,2024-10-29,,,,2022-11-29,J1772
ELEC,GARVEY FRONT 1,257 Dix Ave,Queensbury,NY,12804,E,Public,24 hours daily,,0,0,1,ChargePoint Network,GPS,43.31733,-73.619144,2024-10-29,221395,2024-10-29,,,,2022-06-16,CHADEMO J1772COMBO
ELEC,351 Southern Blvd,351 Southern Blvd,Albany,NY,12209,E,Public,24 hours daily,,0,6,0,LIVINGSTON,GPS,42.63002,-73.77499,2024-10-29,334468,2024-10-29,,,,2024-05-02,J1772
ELEC,520806-Rockefeller Center,55 W 48th St,New York City,NY,10036,E,Public,24 hours daily,,0,8,0,SHELL_RECHARGE,200-8,40.758305,-73.980311,2024-10-29,123040,2024-10-29,,,,2019-05-25,J1772
ELEC,GAULT BMW STATION 01,2311 North St,Endicott,NY,13760,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.107059,-76.035088,2024-10-29,162435,2024-10-29,,,,2020-06-12,J1772
ELEC,BORO PARK BORO CHARGE 6,4915 10th Ave,Borough Park,NY,11219,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.638581,-73.998691,2024-10-29,206916,2024-10-29,,,,2022-02-23,J1772
ELEC,MINNEWASKA EV 2,5281 US-44,Kerhonkson,NY,12446,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.730062,-74.234947,2024-10-29,171409,2024-10-29,,,,2021-01-21,J1772
ELEC,Glenwood Plaza,2002 Glenwood Ave,Oneida,NY,13421,E,Public,24 hours daily,,0,6,0,LIVINGSTON,GPS,43.07716,-75.64291,2024-10-29,225117,2024-10-29,,,,2022-07-18,J1772
