Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Auto Outlets of Canandaigua,5763 Duke of Gloucester Way,,Farmington,NY,14445,,,E,,Public,24 hours daily,,,8,,,SWTCH,https://swtchenergy.com/,200-8,42.949590,-77.335770,03/14/2024,251742,2024-03-14 18:02:10,P,,,08/24/2022,J1772
ELEC,Kohls Center,3620 Long Beach Road,,Oceanside,NY,11572,,888-264-2208,E,,Public,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.622376,-73.641977,10/29/2024,253650,2024-10-29 02:50:46,,,,02/08/2023,J1772
ELEC,Yoga Ranch,500 Budd Rd,,Woodbourne,NY,12788,,845-436-6493,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,41.762662,-74.588661,03/14/2024,229086,2024-03-14 18:02:10,P,,,09/17/2022,J1772
ELEC,West-Herr Nissan,3580 Southwestern Blvd,,Orchard Park,NY,14127,,716-662-8008,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,42.784867,-78.765580,02/12/2024,44178,2024-02-12 15:25:05,P,,,11/30/2011,J1772
ELEC,LOCKS PLAZA LOCK PLAZA,1 Locks Plaza,In front of Lockport Municipal Building,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.169320,-78.695433,10/29/2024,162160,2024-10-29 00:57:17,,,,06/12/2020,J1772
ELEC,NEW HARTFORD GW-1 1.5,8635 Clinton St,In parking lot,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.092860,-75.316400,10/29/2024,174766,2024-10-29 01:06:34,,,,01/27/2021,J1772
ELEC,364 St Marks Ave - Parking Lot,316 Saint Marks Ave,,Brooklyn,NY,11238,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com/,GPS,40.677317,-73.963266,10/11/2024,356994,2024-10-11 18:09:31,P,,,02/19/2023,J1772
ELEC,ARCHER GREEN MI STATION 4,92-23 168th St,,Jamaica,NY,11433,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.705250,-73.791534,10/29/2024,225479,2024-10-29 01:29:45,,,,08/13/2022,J1772
ELEC,LEXUSMIDDLETOWN STATION 1,3496 US-6,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.419266,-74.428084,10/29/2024,261117,2024-10-29 02:02:39,,,,05/20/2023,CHADEMO J1772COMBO
ELEC,465 Pacific St - Garage,465 Pacific St,,Brooklyn,NY,11217,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,17,,,EVOKE,https://evokesystems.com/,GPS,40.685493,-73.982540,10/11/2024,357041,2024-10-11 18:09:31,P,,,08/22/2022,J1772
ELEC,DBI PROPERTIES CG OFFICE RIGHT,100 Bridgetown Dr. Clbhse,Carriage Glen Office Right Charger,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.235493,-77.697504,10/29/2024,311800,2024-10-29 02:09:20,,,,09/28/2023,J1772
ELEC,Maguire Chevrolet Of Baldwinsville,"112 Syracuse St,",,Baldwinsville,NY,13027,,866-816-7584,E,,Public,24 hours daily,,,,2,,EV Connect,http://evconnect.com/,GPS,43.147997,-76.327542,10/29/2024,357789,2024-10-29 03:13:23,,,,10/10/2024,J1772COMBO
ELEC,Seneca Travel Plaza,350 NY State Thruway,,Victor,NY,14564,,888-557-7099,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,6,,APPLEGREEN,https://www.applegreenelectric.com/,GPS,42.999165,-77.413381,10/11/2024,356177,2024-10-11 18:09:31,P,,,09/23/2024,CHADEMO J1772COMBO TESLA
ELEC,Star Nissan,20602 Northern Blvd,,Bayside,NY,11361,,718-423-0500,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-8,40.758245,-73.776954,02/12/2024,44323,2024-02-12 15:25:05,P,,,11/30/2011,J1772
ELEC,Preserve at Wood Creek,639 Preservation Trail,,Webster,NY,14580,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.205970,-77.491650,10/29/2024,324845,2024-10-29 04:06:07,,,,11/17/2023,J1772
ELEC,Indian Rock Shopping Center - Tesla Destination,1 Indian Rock,,Suffern,NY,10901,,877-798-3752,E,,Public,,,,10,,,Non-Networked,,GPS,41.112847,-74.130533,07/01/2024,358962,2024-10-16 16:58:41,P,,,,J1772
ELEC,Pinebrooke Falls,1200 Pine Trail,,Honeoye Falls,NY,14472,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,4,,,EVOKE,https://evokesystems.com/,GPS,42.945323,-77.602549,10/11/2024,356914,2024-10-11 18:09:31,P,,,07/25/2024,J1772
ELEC,One Clinton Park - Garage,26 S Division St,,New Rochelle,NY,10805,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,25,,,EVOKE,https://evokesystems.com/,GPS,40.907779,-73.781856,10/11/2024,356978,2024-10-11 18:09:31,P,,,12/18/2021,J1772
ELEC,North Creek Heads in Beds,191 Main St,,North Creek,NY,12853,,518-412-2821,E,,Public,10am-10pm daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,,1,1,,,Non-Networked,,200-9,43.694750,-73.985344,08/15/2024,88498,2024-08-15 19:57:12,P,,,11/15/2017,J1772 NEMA520
ELEC,INDUSTRY CITY LOT B WEST,533 2nd Ave,Parking lot B,Brooklyn,NY,11232,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.659333,-74.006419,10/29/2024,122592,2024-10-29 01:00:18,,,,05/03/2019,J1772
ELEC,Harborside Manor South,24 Town Garden Drive,Building 20,Liverpool,NY,13088,,1-844-623-1001,E,,Public,24 hours daily,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,43.100610,-76.197430,10/29/2024,352115,2024-10-29 04:06:52,,,,08/06/2024,J1772
ELEC,309POWER POWER 1,309 Power Ave,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.248975,-73.795098,10/29/2024,200458,2024-10-29 01:34:52,,,,11/03/2021,J1772
ELEC,WEST HERR AUTO WH AW L3-1 ABB,7460 Transit Rd,,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.970687,-78.697728,10/29/2024,347762,2024-10-29 02:18:31,,,,06/14/2024,J1772COMBO
ELEC,CNDL - E. SYR CANDLEWOOD 1.1,6550 Baptist Way,Near main entrance of candlewood suites,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.088630,-76.088420,10/29/2024,186130,2024-10-29 01:26:06,,,,03/12/2021,J1772
ELEC,SCCC AMMERMAN 4,College Rd,,Farmingville,NY,11738,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.844436,-73.055356,10/29/2024,193750,2024-10-29 01:31:38,,,,08/11/2021,J1772
ELEC,LARKIN726RRAMPP LARKIN 1,726 Exchange St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.874893,-78.849846,10/29/2024,182983,2024-10-29 01:00:03,,,,01/27/2021,J1772
ELEC,Village Green Apartments - 500 A,100 Village Blvd S.,,Baldwinsville,NY,13027,,1-844-623-1001,E,,Public,24 hours daily,,,8,,,LIVINGSTON,https://www.solution.energy,GPS,43.129870,-76.311160,10/29/2024,334485,2024-10-29 04:06:27,,,,05/02/2024,J1772
ELEC,ESF BRAY WALTERS 2,1 Forestry Dr Campus Drive,Bray-Walters P1,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.034932,-76.134029,10/29/2024,207789,2024-10-29 01:31:03,,,,03/09/2022,J1772
ELEC,Niskayuna Branch Library,2400 Nott St E,,Niskayuna,NY,12309,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.818070,-73.885480,10/29/2024,223252,2024-10-29 04:05:26,,,,03/21/2022,J1772
ELEC,NYC FLEET DPRROCKAWAY30,102 32 St,,Queens,NY,11691,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.592503,-73.762802,10/29/2024,277610,2024-10-29 01:02:42,,,,06/22/2023,J1772
ELEC,RPI 1 E DORM N LOT S1,Sage Ave,RPI North lot near E-Dorm,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731506,-73.679497,10/29/2024,173947,2024-10-29 01:01:18,,,,01/27/2021,J1772
ELEC,SUNY NIAGARA STATION 1,3111 Saunders Settlement Road,In lot 4,Sanborn,NY,14132,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.147072,-78.878820,10/29/2024,350625,2024-10-29 02:20:42,,,,07/17/2024,J1772
ELEC,IONIQ OUTSIDE,5190 Commercial Dr,,Yorkville,NY,13495,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.114296,-75.284954,10/29/2024,204500,2024-10-29 01:36:58,,,,01/08/2022,J1772
ELEC,North Salem Town Hall Parking Lot,266 Titicus Rd,,North Salem,NY,10560,,1-888-717-4544,E,,Public,24 hours daily,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.329472,-73.597825,10/29/2024,333736,2024-10-29 04:09:24,,,,07/10/2023,J1772
ELEC,Keuka Lakeside Inn,24 Water St,,Hammondsport,NY,14840,,1-888-717-4544,E,,Public,24 hours daily,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.411643,-77.219061,10/29/2024,334138,2024-10-29 04:09:19,,,,02/24/2023,J1772
ELEC,CENTROTHERM CENTRO F6,400 S Pearl St,Right side of lot as you pull in,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.637654,-73.758885,10/29/2024,187556,2024-10-29 01:16:02,,,,04/13/2021,J1772
ELEC,ROCHESTER NY EAST END GW-1,475 East Ave,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157025,-77.600445,10/29/2024,167229,2024-10-29 01:20:42,,,,10/02/2020,J1772
ELEC,TATABROOKFIELD #5,11 E Loop Rd,2nd charger from tenant entrance doors,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755142,-73.955600,10/29/2024,174184,2024-10-29 01:04:29,,,,01/27/2021,J1772
ELEC,QUICKLEES#32 Q PORTER RD 2,6025 Porter Rd,NW Parking Area,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.107428,-78.994187,10/29/2024,325072,2024-10-29 02:13:35,,,,01/11/2024,CHADEMO J1772COMBO
ELEC,RTS STJFISHER 2,Fairport Park & Ride State Route 31F,Enter parking lot from Route 31F. Near bus shelters,Pittsford,NY,14618,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.112030,-77.508040,10/29/2024,181670,2024-10-29 01:20:43,,,,01/27/2021,J1772
ELEC,Icon Parking - Hudson,375 Hudson Street,,New York,NY,10014,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.728704,-74.007650,10/29/2024,255122,2024-10-29 00:19:51,,,,12/14/2022,J1772
ELEC,Fish Creek Pond Ampitheatre,4523 NY-30,,Saranac Lake,NY,12983,,518-891-4560,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.307365,-74.365605,03/14/2024,227694,2024-03-14 18:02:10,P,,,09/13/2022,J1772
ELEC,HUEN EV HNY EV1,6695 Old Collamer Rd,Southwest Corner of Parking Lot at fence,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094388,-76.084420,10/29/2024,261640,2024-10-29 02:02:19,,,,05/31/2023,J1772
ELEC,YAPHANK RETAIL LEFT,410 Princeton Rd,,Yaphank,NY,11980,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.846910,-72.897644,10/29/2024,301954,2024-10-29 01:57:02,,,,07/04/2023,J1772
ELEC,Paragon Acura,56-02 Northern Blvd,,Woodside,NY,11377,,888-998-2546,E,,Public,24 hours daily,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,40.752944,-73.904616,10/29/2024,332545,2024-10-29 00:17:22,,,,04/15/2024,J1772COMBO
ELEC,Schoolhouse Pediatrics,270 Mansion St,,Coxsackie,NY,12051,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.361640,-73.820530,10/29/2024,252732,2024-10-29 04:04:48,,,,01/12/2023,J1772
ELEC,Burnt Hills-Ballston Lake CSD,88 Lake Hill Rd,,Burnt Hills,NY,12027,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.912410,-73.891180,10/29/2024,236639,2024-10-29 04:04:36,,,,10/17/2022,J1772
ELEC,HONEST WEIGHT HONEST WEIGHT 1,100 Watervliet Ave,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.678158,-73.781550,10/29/2024,146797,2024-10-29 01:06:55,,,,10/11/2019,J1772
ELEC,The Wick Hotel - Tesla Destination,41 Cross St,,Hudson,NY,12534,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.253092,-73.795964,07/01/2024,114956,2024-10-16 16:58:41,P,,,12/08/2017,J1772 TESLA
ELEC,CT ROCHESTER CTR GARAGE,655 Elmwood Ave,The station is located on the 2nd level of the parking garage,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.124269,-77.621274,10/29/2024,162393,2024-10-29 00:40:13,,,,06/12/2020,J1772
ELEC,TPWC TPWC 8,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.713930,-73.935466,10/29/2024,227769,2024-10-29 01:32:00,,,,09/17/2022,J1772
ELEC,MAIN DEL LAGO 1ST FL,1133 Route 414 Massimo level parking garage,"1st floor for Massimo Players only, use right side entrance and go to the far left",Tyre,NY,13165,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.971285,-76.843597,10/29/2024,162381,2024-10-29 00:45:28,,,,06/12/2020,J1772
ELEC,Quik Park 40 Riverside Blvd - Tesla Destination,251 W 62nd St,,New York,NY,10282,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773730,-73.989713,07/01/2024,115070,2024-10-16 16:58:41,P,,,07/07/2016,J1772 TESLA
ELEC,Yonkers Central Park Ave - Tesla Supercharger,1969 Central Park Avenue,,Yonkers,NY,10710,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.965780,-73.839005,07/01/2024,327430,2024-08-14 18:58:22,P,,,02/01/2024,J1772COMBO TESLA
ELEC,TCIA Anton Garage Floor 1,1946 Campus Drive,,New Hyde Park,NY,12538,,1-844-623-1001,E,,Public,24 hours daily,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,41.745640,-73.933950,10/29/2024,346612,2024-10-29 04:06:34,,,,05/21/2024,J1772
ELEC,828 Bronx River Rd,828 Bronx River Road,,Yonkers,NY,10708,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,40.927010,-73.842526,10/29/2024,346360,2024-10-29 03:12:21,,,,05/16/2024,J1772
ELEC,ULSTER COUNTY TRUDY RESNICK,50 Center St,,Ellenville,NY,12428,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.717754,-74.396401,10/29/2024,162130,2024-10-29 00:59:46,,,,06/12/2020,J1772
ELEC,Hyatt Place Long Island / East End - Tesla Destination,451 E Main St,,Riverhead,NY,11901,,877-798-3752,E,,Public,,,,9,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.918553,-72.656415,07/01/2024,115219,2024-10-16 16:58:41,P,,,04/24/2017,J1772 TESLA
ELEC,iPark 107 West 13th Street - Tesla Destination,107 W 13th St,,New York,NY,10011,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.736973,-73.997870,07/01/2024,114997,2024-10-16 16:58:41,P,,,02/26/2018,J1772 TESLA
ELEC,Six Flags Darien Lake 9993 Alleghany Road Parking,Six Flags Darien Lake_x000D_9993 Alleghany R,,Corfu,NY,14036,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,11,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.925937,-78.385940,10/29/2024,322998,2024-10-29 02:53:01,,,,12/19/2023,J1772
ELEC,Westchester Medical Center,100 Woods Road,,Valhalla,NY,10595,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,41.086676,-73.806065,10/29/2024,123262,2024-10-29 03:08:27,,,,04/01/2019,J1772
ELEC,SAFETY FUND CHARGER 3,8531 Brewerton Rd,,Cicero,NY,13039,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.182568,-76.122530,10/29/2024,302625,2024-10-29 02:05:32,,,,07/15/2023,J1772
ELEC,RUDIN 215 E 68TH EV5,215 East 68th Street,,New York,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.767148,-73.960876,10/29/2024,358456,2024-10-29 02:20:12,,,,10/16/2024,J1772
ELEC,Mavis - 9 Marble Avenue,9 Marble Ave,,Pleasantville,NY,10570,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,41.132845,-73.791931,10/29/2024,259963,2024-10-29 03:33:41,,,,04/27/2023,J1772
ELEC,HAMMOCKS CANAND HATC 9000 RIGHT,9000 Hammocks Drive,Hammocks at Canandaigua 9000 Right,Canandaigua,NY,14424,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.878876,-77.296085,10/29/2024,351558,2024-10-29 02:22:04,,,,07/26/2024,J1772
ELEC,Sutton Place North Garage - Tesla Destination,420 E 54th St,,New York,NY,10022,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.755520,-73.962734,07/01/2024,115131,2024-10-16 16:58:41,P,,,07/17/2018,TESLA
ELEC,The Daily Gazette,2345 Maxon Rd Ext,Front parking lot,Schenectady,NY,12308,,1-844-623-1001,E,,Public,24 hours daily,,,20,,,LIVINGSTON,https://www.solution.energy,GPS,42.833550,-73.921210,10/29/2024,189537,2024-10-29 04:05:23,,,,06/19/2020,J1772
ELEC,QuickChek - Tesla Supercharger,601 East Main Street,,Middletown,NY,10941,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.442393,-74.376390,07/01/2024,150207,2024-08-14 18:58:22,P,,,11/19/2019,TESLA
ELEC,Mather Hospital,75 North County Road,,Port Jefferson,NY,11777,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,40.939633,-73.053548,10/29/2024,185627,2024-10-29 03:09:19,,,,03/01/2021,J1772
ELEC,HAMINIT EATON 2,13 Eaton St,,Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.826877,-75.546975,10/29/2024,314033,2024-10-29 02:07:27,,,,10/18/2023,J1772
ELEC,U OF R AOC 11,10 Miracle Mile Dr,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.081525,-77.633514,10/29/2024,251964,2024-10-29 01:55:29,,,,01/25/2023,J1772
ELEC,Adelphi Hotel,39 Washington St,,Saratoga Springs,NY,12866,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.080500,-73.787650,10/29/2024,223227,2024-10-29 04:04:42,,,,12/20/2021,J1772
ELEC,TDC Admin Office,109 Industrial Blvd,,Plattsburgh,NY,12901,,1-844-623-1001,E,,Public,24 hours daily,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,44.690650,-73.519630,10/29/2024,324864,2024-10-29 04:04:28,,,,09/18/2023,J1772
ELEC,LIVEWELL GROUP 101 CATLYN CT,104 Catlyn Ct,Bldg 101-108,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.606169,-73.848641,10/29/2024,165391,2024-10-29 01:17:34,,,,08/22/2020,J1772
ELEC,BEVERWYCK STATION 2,3 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.657453,-73.838373,10/29/2024,164420,2024-10-29 01:17:14,,,,07/22/2020,J1772
ELEC,57ALEXANDER SPACE 252,57 Alexander Street,,Yonkers,NY,10701,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.939050,-73.902054,10/29/2024,349471,2024-10-29 02:10:10,,,,06/27/2024,J1772
ELEC,Icon Parking 322 23rd Street - Tesla Destination,318-322 E 23rd St,,New York,NY,10010,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737533,-73.980437,07/01/2024,115092,2024-10-16 16:58:41,P,,,01/08/2018,J1772 TESLA
ELEC,Costa Site,30 Plank Rd,,Newburgh,NY,12550,,949-945-2000,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,4,,,EVGATEWAY,http://evgateway.com/,200-8,41.517960,-74.018670,05/09/2024,333766,2024-05-09 20:32:20,P,,,09/11/2023,J1772
ELEC,COLCHESTER EV DOWNSVILLEDINER,15185 NY-30,,Downsville,NY,13755,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.079406,-74.993625,10/29/2024,221028,2024-10-29 00:58:46,,,,06/10/2022,J1772
ELEC,HYUNDAI1 EV ATLANTA HYU2,193 Sunrise Hwy North Service Rd,,West Islip,NY,11795,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.720740,-73.304634,10/29/2024,214197,2024-10-29 01:36:48,,,,04/16/2022,J1772
ELEC,Ford of Port Jeff,4869 Nesconset Hwy,,Port Jefferson Station,NY,11776,,631-473-1550,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,40.919660,-73.051332,03/08/2023,64141,2024-01-31 22:07:01,P,,,05/01/2014,J1772
ELEC,NC LEXUS LATHAM STATION 1,999 Loudon Rd,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.772042,-73.752709,10/29/2024,333496,2024-10-29 02:06:36,,,,04/25/2024,J1772
ELEC,1 WATERLINE STATION#3,10 Riverside Blvd,Waterline 1 garage,New York,NY,10069,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773005,-73.992868,10/29/2024,207730,2024-10-29 01:37:52,,,,03/08/2022,J1772
ELEC,HIX PLATTSBURGH STATION 1,118 Hammond Ln,,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.694857,-73.498017,10/29/2024,193468,2024-10-29 01:30:09,,,,08/04/2021,J1772
ELEC,145 Brooklyn Ave,145 Brooklyn Ave,,Brooklyn,NY,11213,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.674612,-73.944569,10/29/2024,202163,2024-10-29 03:33:12,,,,12/08/2021,J1772
ELEC,HOTEL LOCATION HIHL 3 RIGHT,1060 New York 36,Station 3 (Right),Hornell,NY,14843,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.350373,-77.670616,10/29/2024,331572,2024-10-29 02:17:07,,,,04/03/2024,J1772
ELEC,Aqueduct Parking Lot,110 Main Street,,irvington,NY,10533,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.038926,-73.867014,10/29/2024,168429,2024-10-29 03:09:27,,,,09/22/2020,J1772
ELEC,CITY AMSTERDAM P&RB EV 1,201 Locust Ave Park and Recreation Building,Park and Recreation Parking EV 1,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.948505,-74.178990,10/29/2024,188176,2024-10-29 01:27:55,,,,04/30/2021,J1772
ELEC,RTS IRONDEQUOIT #1,Irondequoit Plaza,,Irondequoit,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.209050,-77.601310,10/29/2024,184903,2024-10-29 01:25:39,,,,02/12/2021,J1772
